"ID","MemVal","PrimaryKey","AH_NonNoxPerenForbCover","AH_NonNoxPerenGrassCover","AH_NonNoxShrubCover","AH_NonNoxSubShrubCover","AH_NonNoxSucculentCover","AH_NonNoxTreeCover","AH_NoxCover","FH_NonNoxPerenGrassCover","GapCover_101_200","GapCover_200_plus","BareSoilCover","TotalFoliarCover","MeanGap","MeanMaxHeight","ScaledGap","LargeGaps","horizontal_flux_total_MD","Cluster"
"250",0.986,"18091915415965062018-09-01",4,2,4,6,1.66666667,0,8.33333333,1,8.77333333333333,32.9066666666667,37.6666666666667,33.6666666666667,110.243902439024,35.0416666666667,3.14608045010296,41.68,2.127158821,"C5"
"349",0.987,"NMP02000_Year1_Foothills_3112019-09-01",0.66666667,25.33333333,10,2,2,0,0,20,27.4933333333333,10.04,43.3333333333333,33.3333333333333,76.1369863013699,33.8333333333333,2.25035427491734,37.5333333333333,3.210748575,"C5"
"285",0.989,"18091909104338872018-09-01",0,26,0.33333333,2.33333333,0,8,0,24,25.7733333333333,24.12,55,34,111.468085106383,105.5,1.05656952707472,49.8933333333333,0.131912708,"C5"
"613",0.989,"20123551091201R1",0.99009901,5.94059406,10.89108911,5.94059406,2.97029703,0,0,5.94059406,33.3666666666667,14.8666666666667,40.5940594059406,40.5940594059406,120.080216216216,21.7311111111111,5.52572832572833,48.2333333333334,17.25507221,"C5"
"469",0.991,"20163553202009B1",0,13.86138614,0,2.97029703,0.99009901,0,0,13.86138614,20.1666666666667,28.7,45.5445544554455,17.8217821782178,126.701176470588,20.8491666666667,6.07703792176769,48.8666666666667,32.43312251,"C5"
"512",0.991,"20153553202018B2",0,10.89108911,0,5.94059406,7.92079208,0,0,6.93069307,18.8666666666667,24.6333333333333,38.6138613861386,21.7821782178218,108.712,21.9765217391304,4.94673366834171,43.5,14.57137906,"C5"
"535",0.991,"20143535201009B2",3.96039604,20.79207921,0.99009901,0,0,0,0,20.79207921,21.8666666666667,13.9666666666667,44.5544554455446,25.7425742574257,115.969142857143,24.3332,4.76588130032807,35.8333333333334,20.39648482,"C5"
"115",0.992,"17102310451212652017-09-01",0,1,4.66666667,0,3.33333333,0,0,0.66666667,16.0533333333333,20.5333333333333,56.6666666666667,33.6666666666667,87.3846153846154,34.3333333333333,2.54518297236744,36.5866666666666,2.858066809,"C5"
"333",0.993,"NML00000_2019_Bottom_0102019-09-01",0.33333333,23.33333333,4.66666667,5.66666667,0.66666667,0,0,20.33333333,15.6266666666667,19.48,52,31.3333333333333,78.6935483870968,34.4444444444444,2.28465140478668,35.1066666666667,1.421756859,"C5"
"380",0.993,"NML00000_2020_Hills_2182019-09-01",3.66666667,9.33333333,9.66666667,7.33333333,0,0,0,7.66666667,17.5466666666667,27.7466666666667,35.3333333333333,28.3333333333333,92.5636363636364,25.5666666666667,3.62048121370155,45.2933333333334,2.339433549,"C5"
"588",0.993,"20113535031303O1",0,5.94059406,21.78217822,0,0,0,0,2.97029703,23.0333333333333,23.5666666666667,36.6336633663366,23.7623762376238,120.724705882353,47.0504761904762,2.56585513382731,46.6,2.671488809,"C5"
"511",0.994,"20153553202018B1",0,8.91089109,0,9.9009901,2.97029703,0,0,7.92079208,22.6666666666667,22.2,42.5742574257426,21.7821782178218,107.599238095238,14.7108333333333,7.31428571428572,44.8666666666667,43.5834598,"C5"
"231",0.995,"18113013263220532018-09-01",1.33333333,8.66666667,2.66666667,6,1.66666667,0,0,7.66666667,22.2666666666667,27.48,59.6666666666667,28,122.714285714286,23,5.33540372670807,49.7466666666667,14.63696657,"C5"
"395",0.995,"NML00000_2019_Shallow_5672019-09-01",0,20,12.33333333,2.33333333,4.66666667,0,0,11.33333333,12.24,27.6,43.6666666666667,34.3333333333333,105.186046511628,49.5185185185185,2.12417595797603,39.84,1.326712648,"C5"
"593",0.995,"20113513040801R1",0,0,32.67326733,0,0,0,0,0,14.0333333333333,42.6,43.5643564356436,32.6732673267327,224.82048,85.852,2.61869822485207,56.6333333333333,2.284769289,"C5"
"165",0.996,"17083111250868632017-09-01",2.33333333,18.33333333,14.66666667,5.66666667,0,0,0,14,31.5733333333333,16.5066666666667,36,33,100.074074074074,41.1111111111111,2.43423423423423,48.08,1.346052155,"C5"
"371",0.996,"NML00000_2020_Sandy_5122019-09-01",0.66889632,0,29.76588629,10.70234114,0,0,0,0,9.54666666666667,34.76,51.1705685618729,41.4715719063545,161.4,40.1363636363636,4.02129105322763,44.3066666666667,11.41740385,"C5"
"51",0.996,"1610040933567712016-09-01",0.66666667,28.33333333,0,2,0,0,0,27.66666667,31.4533333333333,13.28,48.3333333333333,39.3333333333333,81.0266666666667,19.2333333333333,4.21282495667244,44.7333333333333,10.5286318,"C5"
"536",0.996,"20143515200105B1",0,19.8019802,0.99009901,0,0,0,0,19.8019802,17.2333333333333,26.0333333333333,45.5445544554455,20.7920792079208,133.854939759036,19.3386363636364,6.92163279985614,43.2666666666666,77.71007578,"C5"
"69",0.996,"17120109184541602017-09-01",1.33333333,1.66666667,16.66666667,3.33333333,0,0,0,1.66666667,19.8933333333333,34.24,43,40.3333333333333,146.676470588235,54.5925925925926,2.68674674754569,54.1333333333333,2.381853087,"C5"
"153",0.997,"17080816441181412017-09-01",4.66666667,1.66666667,3.33333333,12.66666667,0,0,0,1.33333333,21.8933333333333,14.32,49.6666666666667,28.3333333333333,77.1388888888889,28.4333333333333,2.71297381789762,36.2133333333333,4.748058972,"C5"
"176",0.997,"17081415013076192017-09-01",0,21.66666667,21.66666667,0,0,0,0,12.33333333,12,45.4,47.6666666666667,33,189.423076923077,76.6875,2.47006457275406,57.4,3.421035285,"C5"
"248",0.997,"18091915395965732018-09-01",0.33333333,12.33333333,14.66666667,1,0.33333333,0,0.66666667,8.33333333,17.7066666666667,34.44,37,29.3333333333333,126.35,34.5,3.66231884057971,52.1466666666667,5.656143133,"C5"
"254",0.997,"18092215330068792018-09-01",0,7.66666667,8,12,0,0,0,7,16.6933333333333,40.9866666666667,44.3333333333333,25.3333333333333,127.295454545455,34.6923076923077,3.66927030840556,57.68,6.413316179,"C5"
"296",0.997,"NMA01000_2019_ArroyoLuc_012019-09-01",10.66666667,18.66666667,0,0,0.66666667,0,0.66666667,17.33333333,33.0133333333333,21.9466666666667,56,31.3333333333333,104.126984126984,21.4333333333333,4.85817966377842,54.96,46.70950285,"C5"
"360",0.997,"NML00000_2020_Sandy_5142019-09-01",0,0.33333333,25.66666667,6.33333333,0,0,0.33333333,0.33333333,14,46.3333333333333,48.3333333333333,31.6666666666667,164.096774193548,51.8333333333333,3.16585416450576,60.3333333333333,4.736120033,"C5"
"61",0.997,"16092914272089492016-09-01",1.33333333,15,3.66666667,0,0,0,0,13,15.9466666666667,43.5066666666667,45.6666666666667,36.3333333333333,136.727272727273,27.7,4.93600262553331,59.4533333333334,6.879340485,"C5"
"350",0.998,"NMP02000_Year1_Foothills_3102019-09-01",0,14,2.66666667,0.66666667,3.33333333,2,0,13.33333333,40.3066666666667,3.89333333333333,41.3333333333333,22,91.6935483870968,23.448275862069,3.91046015180266,44.2,16.28303537,"C5"
"408",0.998,"NMP02000_Year1_Foothills_3152019-09-01",1.33333333,15.33333333,7.33333333,2.66666667,0,0,0,15.33333333,31.28,17.2933333333333,38.6666666666667,26.6666666666667,92.21875,22.2,4.15399774774775,48.5733333333333,23.45534108,"C5"
"539",0.998,"20143515200109B2",0,25.74257426,0.99009901,0,0,0,0,24.75247525,14.3,25.3333333333333,51.4851485148515,25.7425742574257,127.727675675676,21.7631818181818,5.86897985518676,39.6333333333333,52.53291534,"C5"
"634",0.998,"20173535201002B1",0,1.98019802,27.72277228,0,0.99009901,0,0,0,13.6,37.5666666666667,45.5445544554455,28.7128712871287,237.889142857143,87.1621052631579,2.72927256792287,51.1666666666667,3.570393902,"C5"
"187",0.999,"1809061201383122018-09-01",1.66666667,8,5.33333333,6,1.33333333,0,3.33333333,7,25.7733333333333,22.6933333333333,39,30.3333333333333,92.8032786885246,21.75,4.26681741096665,48.4666666666666,5.920670634,"C5"
"189",0.999,"18091112520330472018-09-01",0,0,14.33333333,1.33333333,1.33333333,0,0,0,18.0666666666667,26.48,38.6666666666667,26.3333333333333,101.45652173913,37.448275862069,2.70924413483866,44.5466666666667,2.608582347,"C5"
"191",0.999,"18091113302082122018-09-01",0,0.66666667,15.66666667,9.66666667,0,0,0,0,17.2666666666667,38.2,48,25,143.176470588235,47.1052631578947,3.0395004929346,55.4666666666667,2.327787231,"C5"
"194",0.999,"1809191332192062018-09-01",7.66666667,4.33333333,0,3,0,0,0,3.33333333,24.0933333333333,27.3333333333333,53.3333333333333,35,108.75,25.8666666666667,4.20425257731959,51.4266666666666,7.320325029,"C5"
"280",0.999,"18110409421856062018-09-01",1.66666667,0,34.66666667,0,0.66666667,0,0,0,20.36,29.0933333333333,42.3333333333333,36,132.833333333333,53.5,2.48286604361371,49.4533333333333,3.013347694,"C5"
"366",0.999,"NMP02000_Year1_Gypsum_4662019-09-01",0.66666667,20,9.33333333,0,2.66666667,1.33333333,0,18.66666667,28.36,28.6933333333333,50,32.6666666666667,124.522727272727,36.3181818181818,3.42866082603254,57.0533333333333,14.85658508,"C5"
"397",0.999,"NML00000_2020_Sandy_5092019-09-01",5,0,19.66666667,3,0,0,0,0,17.4666666666667,27.2266666666667,57.6666666666667,27,110.733333333333,44.2222222222222,2.50402010050251,44.6933333333334,1.85262469,"C5"
"398",0.999,"NML00000_2020_Shallow_5752019-09-01",7.33333333,0,15.33333333,9.33333333,0,0,0,0,24.72,14.2133333333333,54,29.3333333333333,92.7647058823529,35.8076923076923,2.5906362545018,38.9333333333333,1.987628957,"C5"
"40",0.999,"16090814021780972016-09-01",0.33333333,20.66666667,12.66666667,0.33333333,0,0,0,19.33333333,8.98666666666667,36.5466666666667,45,37,110.630434782609,35.2592592592593,3.13762787723785,45.5333333333334,3.825075522,"C5"
"455",0.999,"20163553202015B1",0,1.98019802,17.82178218,0.99009901,1.98019802,0,0,0.99009901,27.7,23.9333333333333,49.5049504950495,22.7722772277228,145.228235294118,45.72,3.17647058823529,51.6333333333333,6.612257663,"C5"
"551",0.999,"20143553202013B2",0,24.75247525,0,0,0,0,0,23.76237624,28.1,18.2,38.6138613861386,27.7227722772277,96.2726842105263,32.4338461538462,2.96827837666455,46.3,3.21250791,"C5"
"553",0.999,"20143553200511B2",0,20.79207921,0.99009901,0,0,5.94059406,0,20.79207921,24.1333333333333,32.4333333333333,42.5742574257426,28.7128712871287,139.925195876289,56.7082608695652,2.46745701121272,56.5666666666666,2.314536193,"C5"
"584",0.999,"20113513050201O1",6.93069307,19.8019802,1.98019802,0,0.99009901,0,0.99009901,18.81188119,24.4,29.8333333333333,42.5742574257426,29.7029702970297,125.566714285714,20.8169565217391,6.03194391815082,54.2333333333333,21.45628599,"C5"
"594",0.999,"20113513040801R2",4.95049505,0,26.73267327,0,0,0,0,0,13,37.2666666666667,44.5544554455446,28.7128712871287,144.78,77.6393333333333,1.86477644492912,50.2666666666667,0.705045721,"C5"
"614",0.999,"20123551091201R3",2.97029703,17.82178218,13.86138614,0,0,0,0,14.85148515,18.1666666666667,24.1333333333334,54.4554455445545,32.6732673267327,137.367818181818,34.3840740740741,3.99510011192638,42.3000000000001,7.127729661,"C5"
"632",0.999,"20123551051101O1",0,23.76237624,9.9009901,0,0,0,0,21.78217822,13.9666666666667,33.1333333333333,56.4356435643564,31.6831683168317,144.648296296296,55.9404761904762,2.58575375375375,47.1,2.651747181,"C5"
"130",1,"17091814575453992017-09-01",3,21.33333333,9,0.66666667,0,0,0,18.33333333,33.96,17.8133333333333,50,32.3333333333333,93.5084745762712,31.7407407407407,2.94600795047762,51.7733333333333,5.955624549,"C5"
"190",1,"18091113130627462018-09-01",0.33333333,26,4.33333333,3,0,0,0,25,15.12,34.48,40.6666666666667,32,112.3,34.1666666666667,3.28682926829268,49.6,3.078115355,"C5"
"202",1,"18100608402827012018-09-01",0.33333333,0,0.66666667,11,0.33333333,0,0,0,20.4533333333333,28.4,49.3333333333333,24.3333333333333,107.372549019608,26.4285714285714,4.06274509803922,48.8533333333333,4.033686977,"C5"
"256",1,"18092314034534682018-09-01",1.33333333,5,16.66666667,5,0,0,0,4,16.2266666666667,32.52,52.3333333333333,27,147.129032258065,44.9523809523809,3.27299753963915,48.7466666666667,7.967671684,"C5"
"336",1,"NML00000_2020_Mal_4032019-09-01",0,7.33333333,26.33333333,0,0,0,0,3,11.72,36.6533333333333,52.3333333333333,28.6666666666667,151.566666666667,56.9047619047619,2.66351464435146,48.3733333333333,2.834832067,"C5"
"353",1,"NML00000_2019_Sandy_5062019-09-01",0,12.33333333,12,6,3,0,0,11,22.2,24.4933333333333,53,33,114.214285714286,36.3076923076923,3.14573244552058,46.6933333333333,6.374443288,"C5"
"378",1,"NML00000_2019_Sandy_5022019-09-01",0.33333333,6.33333333,20,1,1,0,0,2.33333333,15.8666666666667,30.4933333333333,43.3333333333333,32.6666666666667,112.186046511628,46.2272727272727,2.426836797695,46.36,1.835937751,"C5"
"390",1,"NML00000_2020_Sandy_5182019-09-01",1.33333333,16.33333333,14,5,0,0,0,11.33333333,16.9866666666667,31.0133333333333,52,32,129.615384615385,41.0357142857143,3.15859945102765,48,5.705915769,"C5"
"47",1,"16081513041892142016-09-01",0.66666667,22,0,8.33333333,0.33333333,0,0,20.66666667,15.1333333333333,39.9066666666667,47,30.6666666666667,113.588235294118,25.88,4.38903536685153,55.04,7.306406276,"C5"
"532",1,"20143551201605B1",0,14.85148515,16.83168317,0,0,0,0,13.86138614,14.3333333333333,32.5333333333333,55.4455445544554,30.6930693069307,125.994367346939,37.94125,3.32077533942447,46.8666666666666,6.080860845,"C5"
"574",1,"20113551041101R2",0,15.84158416,16.83168317,0.99009901,0,0,0,10.89108911,19.5,28.3666666666667,40.5940594059406,27.7227722772277,117.620142857143,27.178,4.32777036048064,47.8666666666667,8.481245209,"C5"
"586",1,"20113513030101O1",7.92079208,2.97029703,4.95049505,11.88118812,0,0,0,1.98019802,14.4333333333333,35.3,48.5148514851485,28.7128712871287,140.06623255814,24.384,5.74418604651163,49.7333333333333,24.26918433,"C5"
"544",0.776,"20143527201906B2",0,14.85148515,0,0,0,0,0,14.85148515,6.1,44.8,67.3267326732673,14.8514851485149,238.009043478261,8.41375,28.2881050041017,50.9,454.5195968,"C6"
"223",0.778,"1811231303578082018-09-01",0,0,16.33333333,7.66666667,3,0,0,0,10.3333333333333,58.84,54.6666666666667,26.6666666666667,267.9,69,3.88260869565217,69.1733333333333,10.65153836,"C6"
"222",0.792,"18111909175538052018-09-01",0,0,23,2,0.33333333,0,0,0,6.94666666666667,54.8,63.3333333333333,25.6666666666667,467.4,54.0833333333333,8.642218798151,61.7466666666667,38.28523101,"C6"
"530",0.8,"20143535201003B1",0,4.95049505,0,0,0,0,0,4.95049505,5.63333333333333,60.2333333333333,46.5346534653465,5.94059405940594,216.038545454545,4.89857142857143,44.1023569023569,65.8666666666666,369.7717667,"C6"
"557",0.805,"20143535200701B1",5.94059406,21.78217822,0,0,0,0,0.99009901,17.82178218,7.36666666666667,54.9333333333333,60.3960396039604,25.7425742574257,306.7812,19.352380952381,15.852375,62.3,182.0275787,"C6"
"155",0.816,"17081511030918752017-09-01",0.66666667,2,2.33333333,6.33333333,0,0,0,1.33333333,16.3466666666667,65.4533333333333,36.6666666666667,10,212.375,14.08,15.0834517045455,81.8,66.89591926,"C6"
"11",0.82,"16081712471161842016-09-01",0,5,1.33333333,6,0,0,0,4.33333333,8.73333333333333,86.0666666666667,38.3333333333333,12,398.888888888889,11.84,33.6899399399399,94.8,111.6778542,"C6"
"174",0.837,"17090615524756542017-09-01",1.66666667,4.66666667,0.66666667,9.66666667,0,0,1.66666667,4.33333333,32.0266666666667,28.8266666666667,57,19,106.932203389831,16.0333333333333,6.66936819479192,60.8533333333334,56.15648191,"C6"
"246",0.842,"18091807211781862018-09-01",0,3.66666667,18.33333333,0,0,0,0,1,13.16,53.6,51.3333333333333,19.3333333333333,176.1875,67.8125,2.59815668202765,66.76,2.148380763,"C6"
"24",0.853,"16111616433990922016-09-01",2,0,5.33333333,2.33333333,1,0,0,0,16.7466666666667,51.0533333333333,52.3333333333333,23.6666666666667,156.769230769231,26.5833333333333,5.89727513865445,67.8,28.89165999,"C6"
"644",0.853,"20173513201319B1",0,0,4.95049505,0,0,2.97029703,0,0,2.1,71,45.5445544554455,8.91089108910891,456.9968,130.386666666667,3.50493506493507,73.1,8.26036922,"C6"
"480",0.864,"20163513201317B2",0.99009901,2.97029703,23.76237624,0,0,0,0,0.99009901,11.9333333333333,53.4666666666667,59.4059405940594,25.7425742574257,289.705142857143,47.46625,6.103392259914,65.4,39.33733266,"C6"
"164",0.873,"17080914104578892017-09-01",0,0,21.66666667,0,0,0,0,0,6.01333333333333,63.2266666666667,52.6666666666667,21.6666666666667,241.478260869565,84.8571428571429,2.8457034109208,69.24,2.913583214,"C6"
"258",0.887,"18100207200535522018-09-01",0.33333333,6,17.33333333,0,4,0,0,3,19.56,43.8933333333333,58.3333333333333,20.3333333333333,163.705882352941,54.4444444444444,3.00684273709484,63.4533333333333,4.893432189,"C6"
"225",0.893,"18112321435962012018-09-01",1.66666667,0,22,3.33333333,1.66666667,0,0,0,7.8,65.4133333333333,60.6666666666667,28.3333333333333,349.25,110.3,3.1663644605621,73.2133333333333,3.66389321,"C6"
"303",0.916,"NML00000_2020_Shallow_5742019-09-01",0.33333333,0,7.33333333,8.66666667,0,0,0,0,20.5333333333333,53.16,42,15,204.4,26.15,7.81644359464627,73.6933333333333,32.94655344,"C6"
"611",0.923,"20123513110301R2",0,0,15.84158416,0.99009901,0.99009901,0,0,0,1.96666666666667,72.8333333333333,45.5445544554455,18.8118811881188,375.841846153846,78.74,4.77320099255583,74.8,6.111946935,"C6"
"662",0.944,"20183513201401B3",0,0,0,2.97029703,0,0,0,0,3.3,91,42.5742574257426,2.97029702970297,585.0128,34.29,17.0607407407407,94.3,57.29762605,"C6"
"205",0.945,"18101508193783972018-09-01",1.66666667,6,13.66666667,0,0,0,0,5.66666667,14.4666666666667,53.3066666666667,56,22,180.878787878788,57.8888888888889,3.12458558715756,67.7733333333334,4.798495922,"C6"
"528",0.95,"20143553200514B2",0,3.96039604,2.97029703,0,0,0,0,3.96039604,1.86666666666667,91.9,44.5544554455446,6.93069306930693,495.6048,16.51,30.0184615384615,93.7666666666667,192.1871693,"C6"
"65",0.954,"16110311203199692016-09-01",8,2,0,3.33333333,0,0,0,1.33333333,15.24,70.1466666666667,48,27.3333333333333,246.862068965517,21.7241379310345,11.3634920634921,85.3866666666667,45.81117704,"C6"
"304",0.956,"NML00000_2020_Sandy_5132019-09-01",0,1,19.66666667,3.66666667,1.33333333,0,0,1,8.49333333333333,60.3866666666667,62.3333333333333,26.6666666666667,320.352941176471,63.7058823529412,5.0286241920591,68.88,11.01892484,"C6"
"481",0.957,"20163513201505B1",0,0,3.96039604,0.99009901,0,0,0,0,9.03333333333333,79.4333333333333,41.5841584158416,4.95049504950495,380.722909090909,35.2777777777778,10.7921454545455,88.4666666666666,28.50943413,"C6"
"259",0.962,"18100209480124682018-09-01",0.33333333,4,15.66666667,2,0,0,0,2.66666667,8.76,67.7066666666667,51.3333333333333,20.3333333333333,352.941176470588,97.8888888888889,3.60552847699806,76.4666666666667,3.276007402,"C6"
"263",0.963,"18100407361158432018-09-01",0,6.33333333,13.33333333,9,0,0,0,5.33333333,10.5466666666667,57.0533333333333,61.6666666666667,24.6666666666667,212.461538461538,54.8571428571429,3.87299679487179,67.6,12.12796643,"C6"
"571",0.963,"20123551041001O2",0,2.97029703,8.91089109,0.99009901,0,0,0,2.97029703,8.13333333333334,67.7666666666667,44.5544554455446,13.8613861386139,352.973268292683,72.5714285714286,4.86380487804878,75.9,8.379122705,"C6"
"327",0.965,"NML00000_2019_Sandy_5032019-09-01",0,0.33333333,15.66666667,0,0,0,0,0,4.18666666666667,57.1333333333333,62.3333333333333,16.3333333333333,199.821428571429,48.6818181818182,4.1046418567427,61.32,9.353201458,"C6"
"50",0.975,"16083116262962852016-09-01",1,1.33333333,11,0,0,0,0.33333333,1,6.01333333333333,76.04,42,13.3333333333333,422.466666666667,39.75,10.6280922431866,82.0533333333333,34.39084063,"C6"
"560",0.975,"20143535200716B2",0,0,21.78217822,1.98019802,0.99009901,0,0,0,6.86666666666667,59.4333333333333,72.2772277227723,24.7524752475248,345.948,55.88,6.19090909090909,66.3,45.31462066,"C6"
"646",0.975,"20173513201502B1",3.96039604,0,8.91089109,0,0,0,0,0,3.1,91.2333333333333,44.5544554455446,10.8910891089109,760.198909090909,44.29125,17.1636363636364,94.3333333333333,94.01185989,"C6"
"559",0.976,"20143535200716B1",0,0.99009901,22.77227723,1.98019802,0,0,0,0.99009901,3.19999999999999,64.4,71.2871287128713,24.7524752475248,583.830545454545,76.962,7.58595859585958,67.6,49.13097267,"C6"
"547",0.979,"20143513201307B2",0,0,21.78217822,0,4.95049505,0,0,0,2,69.5333333333333,64.3564356435644,26.7326732673267,730.165333333333,84.836,8.60678642714571,71.5333333333333,26.40698152,"C6"
"609",0.981,"20123513040601O2",0,0,17.82178218,6.93069307,0,0,0,0,8.03333333333334,59.1,62.3762376237624,23.7623762376238,267.24864,50.4092307692308,5.30158139534884,67.1333333333333,19.59212502,"C6"
"558",0.982,"20143535200701B2",0,11.88118812,0,0,0.99009901,0,0,9.9009901,1.7,77.7666666666667,75.2475247524752,10.8910891089109,1045.464,15.24,68.6,79.4666666666667,293.0000884,"C6"
"595",0.985,"20113513080101R1",0.99009901,0,0.99009901,0,0,0,0.99009901,0,9.46666666666667,83.9666666666666,91.0891089108911,2.97029702970297,536.448,20.066,26.7341772151899,93.4333333333333,129.8203019,"C6"
"372",0.989,"NML00000_2020_Sandy_5172019-09-01",0,0,18.66666667,3,3.66666667,0,0,0,4.14666666666667,66.5466666666667,60.6666666666667,25.3333333333333,312.166666666667,53.3529411764706,5.85097390665197,70.6933333333334,24.07671512,"C6"
"75",0.989,"17101616020163562017-09-01",0.33333333,0,12.66666667,0.33333333,4.33333333,0,0,0,8.52,67.76,52.3333333333333,24.6666666666667,292.714285714286,43.25,6.76796036333609,76.28,29.01613265,"C6"
"394",0.99,"NML00000_2019_Shallow_5682019-09-01",3,3,3,2,2.66666667,0,0,2.33333333,11.3466666666667,53.6266666666667,56,14,146.880952380952,23.25,6.31746031746032,64.9733333333334,13.39482957,"C6"
"645",0.99,"20173513201319B2",0,0,14.85148515,0,0,0,0,0,4.26666666666667,71.6,84.1584158415842,14.8514851485149,471.0176,103.632,4.54509803921569,75.8666666666667,16.83751472,"C6"
"20",0.992,"16120116430894482016-09-01",3,0,1,1,6,0,0,0,9.6,73.6266666666667,52,25.3333333333333,240.862068965517,37,6.50978564771668,83.2266666666667,11.4057252,"C6"
"322",0.992,"NML00000_2020_Hills_2252019-09-01",3.33333333,1.66666667,5.66666667,3.33333333,0,0,2,0.66666667,17.96,44.5066666666667,65.6666666666667,14,131.553191489362,19.5769230769231,6.71980938845462,62.4666666666667,30.50367994,"C6"
"329",0.992,"NMP02000_Year1_ChiActive_0142019-09-01",0.66666667,7.33333333,4,5.33333333,0,0,0,4.66666667,24,42.68,54.6666666666667,14.6666666666667,129.395833333333,16.2222222222222,7.97645547945206,66.68,111.6298795,"C6"
"343",0.992,"NML00000_2019_Shallow_5652019-09-01",1,0,2.33333333,10.66666667,1.66666667,0,0,0,14.36,52.16,55.3333333333333,15.6666666666667,140.340909090909,20.8214285714286,6.74021518789958,66.52,33.32870761,"C6"
"671",0.992,"20183551200503B2",0,2.97029703,0,0.99009901,0.99009901,0,0,2.97029703,6.53333333333333,76.7666666666667,59.4059405940594,4.95049504950495,413.405052631579,9.31333333333333,44.3885167464115,83.3,312.8404982,"C6"
"123",0.993,"18010514141989402017-09-01",0,0,3.33333333,0,0,0,0,0,14.5333333333333,78.04,51.6666666666667,14,303.416666666667,13.7931034482759,21.9977083333333,92.5733333333333,152.2237304,"C6"
"297",0.994,"NML00000_2019_Sandy_4972019-09-01",0,0,16.66666667,4.33333333,0,0,0,0,11.3733333333333,57.6533333333333,68,21,323.941176470588,70.8333333333333,4.57328719723183,69.0266666666666,13.47135462,"C6"
"152",0.995,"17091114580161472017-09-01",1,0,21.33333333,2,0,0,0,0,6.93333333333333,65.4666666666667,64.6666666666667,23.6666666666667,371.266666666667,71.3,5.20710612435718,72.4,14.3420277,"C6"
"546",0.995,"20143513201316B2",0,0,22.77227723,0,0,0,0,0,1.5,76.9,53.4653465346535,22.7722772277228,609.092,69.215,8.8,78.4,29.59648851,"C6"
"629",0.995,"20123535100301R1",0,7.92079208,0,0,0,0,0,7.92079208,21.3666666666667,61.7333333333333,89.1089108910891,7.92079207920792,210.390153846154,10.541,19.9592215013902,83.1,353.3542379,"C6"
"281",0.996,"18110414511423122018-09-01",2,0.66666667,7,0,1.66666667,0,0,0.66666667,18.3733333333333,56.84,49,11.3333333333333,176.432432432432,17.5925925925926,10.0287908961593,75.2133333333333,69.55483706,"C6"
"114",0.997,"17102310271841322017-09-01",0,0,2,3.33333333,0,0,0,0,14.7066666666667,78.56,81,6.66666666666667,444.6875,29.4285714285714,15.1107402912621,93.2666666666667,160.7814967,"C6"
"151",0.997,"17081715524538602017-09-01",0,0,23.66666667,0,0,0,0,0,3.09333333333333,68.2266666666667,65.6666666666667,23.6666666666667,327.941176470588,54.7692307692308,5.98769001982816,71.32,10.36655213,"C6"
"241",0.997,"18111610124010952018-09-01",0.33333333,0.66666667,10.66666667,0,0,0,0,0.66666667,8.32,75.1066666666667,48.3333333333333,11.6666666666667,298.727272727273,46,6.49407114624506,83.4266666666667,13.36862704,"C6"
"34",0.997,"16101914152397652016-09-01",0.66666667,7,23,0,0,0,0,2,7.52,69.52,67.6666666666667,24,254.75,72.3636363636364,3.52041457286432,77.04,5.83018272,"C6"
"396",0.997,"NML00000_2020_Shallow_5722019-09-01",0.66666667,0,9.66666667,7.66666667,0.33333333,0,0,0,24.1733333333333,42.4,65.6666666666667,18,136.880952380952,34.24,3.99769136626613,66.5733333333333,14.45020412,"C6"
"473",0.997,"20163529201413B1",0.99009901,0.99009901,14.85148515,0.99009901,2.97029703,0,0,0,17.2,62.4666666666667,76.2376237623762,19.8019801980198,292.72992,82.931,3.52980091883614,79.6666666666667,9.958755549,"C6"
"570",0.997,"20123551041001O1",0,6.93069307,6.93069307,0,0,0,0,5.94059406,22.5666666666667,49.0333333333333,51.4851485148515,14.8514851485149,187.972860759494,23.2156,8.09683405811151,71.6,26.63927119,"C6"
"654",0.997,"20173551201606B2",0,12.87128713,2.97029703,4.95049505,1.98019802,0,0,11.88118812,15.2,57.0333333333333,54.4554455445545,20.7920792079208,238.4552,40.3411764705882,5.91096296296296,72.2333333333333,23.70815367,"C6"
"660",0.997,"20183535201105B1",0,1.98019802,0,0,0.99009901,0,0,1.98019802,5.26666666666666,88.9666666666667,59.4059405940594,2.97029702970297,512.960470588235,28.575,17.9513725490196,94.2333333333334,180.7065363,"C6"
"144",0.998,"17090813301867912017-09-01",2,0,7.66666667,0,0,0,0,0,9.09333333333333,81.7066666666667,81,9.66666666666667,362.789473684211,23.2,15.6374773139746,90.8,111.1660813,"C6"
"180",0.998,"17081409463175532017-09-01",1,0,16.33333333,9,0,0,0,0,11.0933333333333,60.2266666666667,66.3333333333333,24.3333333333333,296.473684210526,34.35,8.63096606144181,71.32,30.57482666,"C6"
"245",0.998,"18091807190684402018-09-01",0,0,7.33333333,1,1.66666667,0,0,0,1.45333333333333,86.5466666666667,77.6666666666667,10.3333333333333,521.230769230769,23.2666666666667,22.4024685915803,88,168.8034358,"C6"
