"EcologicalSiteId","Phase","PrimaryKey","PlotKey","PlotID","State","SpeciesState","County","ProjectName","PhotoLink","EcolSiteName","Latitude_NAD83","Longitude_NAD83","DateEstablished","DateVisited","BareSoilCover.x","TotalFoliarCover.x","GapCover_25_50","GapCover_51_100","GapCover_101_200.x","GapCover_200_plus.x","GapCover_25_plus","SoilStability_All","SoilStability_Protected","SoilStability_Unprotected","AH_NonNoxPerenForbCover","AH_NonNoxAnnForbCover","AH_NonNoxPerenGrassCover","AH_NonNoxAnnGrassCover","AH_NonNoxPerenForbGrassCover","AH_NonNoxAnnForbGrassCover","AH_NonNoxShrubCover","AH_NonNoxSubShrubCover","AH_NonNoxSucculentCover","AH_NonNoxTreeCover","AH_NonNoxCover","AH_NoxPerenForbCover","AH_NoxAnnForbCover","AH_NoxPerenGrassCover","AH_NoxAnnGrassCover","AH_NoxPerenForbGrassCover","AH_NoxAnnForbGrassCover","AH_NoxShrubCover","AH_NoxSubShrubCover","AH_NoxSucculentCover","AH_NoxTreeCover","AH_NoxCover","AH_ForbCover","AH_PerenForbCover","AH_PreferredForbCover","AH_GrassCover","AH_PerenGrassCover","AH_AnnGrassCover","AH_TallPerenGrassCover","AH_ShortPerenGrassCover","AH_PerenForbGrassCover","AH_ShrubCover","AH_SagebrushCover","AH_SagebrushCover_Live","AH_NonSagebrushShrubCover","AH_TotalLitterCover","AH_WoodyLitterCover","AH_HerbLitterCover","FH_NonNoxPerenForbCover","FH_NonNoxAnnForbCover","FH_NonNoxPerenGrassCover","FH_NonNoxAnnGrassCover","FH_NonNoxShrubCover","FH_NonNoxSubShrubCover","FH_NonNoxSucculentCover","FH_NonNoxTreeCover","FH_NoxPerenForbCover","FH_NoxAnnForbCover","FH_NoxPerenGrassCover","FH_NoxAnnGrassCover","FH_NoxShrubCover","FH_NoxSubShrubCover","FH_NoxSucculentCover","FH_NoxTreeCover","FH_SagebrushCover","FH_TotalLitterCover","FH_WoodyLitterCover","FH_HerbLitterCover","FH_DuffCover","FH_EmbLitterCover","FH_VagrLichenCover","FH_LichenCover","FH_MossCover","FH_CyanobacteriaCover","FH_RockCover","FH_WaterCover","FH_DepSoilCover","Hgt_Woody_Avg","Hgt_Herbaceous_Avg","Hgt_Forb_Avg","Hgt_PerenForb_Avg","Hgt_Grass_Avg","Hgt_PerenGrass_Avg","Hgt_NoxPerenGrass_Avg","Hgt_NonNoxPerenGrass_Avg","Hgt_TallPerenGrass_Avg","Hgt_ShortPerenGrass_Avg","Hgt_PerenForbGrass_Avg","Hgt_Shrub_Avg","Hgt_NonSagebrushShrub_Avg","Hgt_Sagebrush_Avg","Hgt_Sagebrush_Live_Avg","SagebrushShape_All_ColumnCount","SagebrushShape_All_SpreadCount","SagebrushShape_All_Predominant","SagebrushShape_Live_ColumnCount","SagebrushShape_Live_SpreadCount","SagebrushShape_Live_Predominant","NumSpp_NoxPlant","Spp_Nox","NumSpp_NonNoxPlant","NumSpp_PreferredForb","Spp_Sagebrush","Spp_PreferredForb","Spp_TallPerenGrass","Spp_ShortPerenGrass","RH_Rills","RH_WaterFlowPatterns","RH_PedestalsTerracettes","RH_BareGround","RH_Gullies","RH_WindScouredAreas","RH_LitterMovement","RH_LitterAmount","RH_SoilSurfResisErosion","RH_SoilSurfLossDeg","RH_PlantCommunityComp","RH_Compaction","RH_FuncSructGroup","RH_DeadDyingPlantParts","RH_AnnualProd","RH_InvasivePlants","RH_ReprodCapabilityPeren","RH_BioticIntegrity","RH_HydrologicFunction","RH_SoilSiteStability","RH_CommentsBI","RH_CommentsHF","RH_CommentsSS","Purpose","PurposeFlag","Design","DesignFlag","created_user","created_date","last_edited_user","last_edited_date","DateLoadedInDb","DBKey","GlobalID","Shape","Shape2","Likelihood.Final.Phase","X.x","horizontal_flux_total_LPI","horizontal_flux_total_UPI","horizontal_flux_total_MD","horizontal_flux_total_MN","horizontal_flux_total_STD","vertical_flux_LPI","vertical_flux_UPI","vertical_flux_MD","vertical_flux_MN","vertical_flux_STD","PM1_LPI","PM1_UPI","PM1_MD","PM1_MN","PM1_STD","PM2_5_LPI","PM2_5_UPI","PM2_5_MD","PM2_5_MN","PM2_5_STD","PM10_LPI","PM10_UPI","PM10_MD","PM10_MN","PM10_STD","X.y","GapCover_101_200.y","GapCover_200_plus.y","BareSoilCover.y","TotalFoliarCover.y","MeanGap","MeanMaxHeight","ScaledGap","MeanGap_1m","ScaledGap_1m","GapCover_100_plus"
"R042XB012NM","3.1","NML00000_2019_Sandy_5022019-09-01","NML00000_2019_Sandy_502","Sandy_502","NM","NM","NML00000","NML00000_2019","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/NML00000_2019_Sandy_5022019-09-01",NA,31.85485089,-107.13418678,"2019-10-11 00:00:00","2019-10-11 12:00:00",43.33333333,32.66666667,7.49333333,9.89333333,15.86666667,30.49333333,63.74666667,2.66666667,3.625,1.9,0.33333333,5,6.33333333,6.66666667,6.66666667,11,20,1,1,0,32.66666667,0,0,0,0,0,0,0,0,0,0,0,5.33333333,0.33333333,0,13,6.33333333,6.66666667,4.66666667,0,6.66666667,20,0,0,20,27.33333333,4.33333333,24.33333333,0.33333333,4,2.33333333,5.33333333,19.66666667,0.66666667,0.33333333,0,0,0,0,0,0,0,0,0,0,14,2.33333333,11.66666667,0,0,0,0,0,0,10,0,0,72.16666667,16.78947368,12.6,NA,21.44444444,35.2,NA,35.2,33.5,NA,35.2,72.16666667,72.16666667,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,45,0,NA,NA,"MUPO2","ARPU9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:42","2019-09-01","NM2019RawDownloadCleaned.gdb","{BFF146D1-67E3-4D65-9B1F-540F4541F28E}","c(-107.134186783"," 31.854850894)",1,29165,0.856768334,4.176767194,1.835937751,2.063418439,1.024568154,5.44e-07,0.000134962,6.19e-06,2.55e-05,5.32e-05,9.66e-08,2.4e-05,1.1e-06,4.54e-06,9.45e-06,1.68e-07,4.18e-05,1.92e-06,7.92e-06,1.65e-05,3.82e-07,9.49e-05,4.36e-06,1.8e-05,3.74e-05,574,15.8666666666667,30.4933333333333,43.3333333333333,32.6666666666667,112.186046511628,46.2272727272727,2.426836797695,223.5625,4.83616027531957,46.36
"R042XB012NM","1.2","NML00000_2020_Hills_2182019-09-01","NML00000_2020_Hills_218","Hills_218","NM","NM","NML00000","NML00000_2020","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/NML00000_2020_Hills_2182019-09-01",NA,32.33821233,-107.25081595,"2019-10-09 00:00:00","2019-10-09 00:00:00",35.33333333,28.33333333,13.4,8.28,17.54666667,27.74666667,66.97333333,2.5,3.2,2.23076923,3.66666667,1,9.33333333,2,12.33333333,2.66666667,9.66666667,7.33333333,0,0,28.33333333,0,0,0,0,0,0,0,0,0,0,0,4.66666667,3.66666667,0,10.66666667,9.33333333,2,1,6,12.33333333,9.66666667,0,0,9.66666667,18.66666667,1.66666667,17,2.66666667,0.66666667,7.66666667,1.33333333,9.66666667,6.33333333,0,0,0,0,0,0,0,0,0,0,0,8.66666667,1,7.66666667,0,0,0,0,0,0,27.66666667,0,0,37.14285714,13.21428571,7.78571429,7.45454545,18.64285714,23.18181818,NA,23.18181818,NA,21.77777778,15.31818182,55.57142857,55.57142857,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,42,0,NA,NA,"BOCU","BOER4; DAPU7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:42","2019-09-01","NM2019RawDownloadCleaned.gdb","{80AAB114-6785-445E-8923-1CE66D51B3E4}","c(-107.250815948"," 32.338212335)",1,29195,1.103603823,5.264000043,2.339433549,2.620860638,1.292995181,1.17e-06,0.000294707,1.33e-05,4.76e-05,9.28e-05,2.08e-07,5.24e-05,2.37e-06,8.46e-06,1.65e-05,3.63e-07,9.13e-05,4.13e-06,1.47e-05,2.88e-05,8.23e-07,0.000207267,9.37e-06,3.35e-05,6.53e-05,604,17.5466666666667,27.7466666666667,35.3333333333333,28.3333333333333,92.5636363636364,25.5666666666667,3.62048121370155,226.466666666667,8.85788787483703,45.2933333333334
"R042XB012NM","3.1","NML00000_2020_Sandy_5182019-09-01","NML00000_2020_Sandy_518","Sandy_518","NM","NM","NML00000","NML00000_2020","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/NML00000_2020_Sandy_5182019-09-01",NA,31.93511114,-107.26817532,"2019-10-22 00:00:00","2019-10-22 00:00:00",52,32,6.32,13.08,16.98666667,31.01333333,67.4,1.55555556,1.5,1.57142857,1.33333333,2.66666667,16.33333333,1.33333333,17.33333333,4,14,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,4,1.33333333,0,17.66666667,16.33333333,1.33333333,8.66666667,1.66666667,17.33333333,14,0,0,14,36.33333333,1,35.66666667,1,2,11.33333333,1.33333333,12,4.33333333,0,0,0,0,0,0,0,0,0,0,0,15.66666667,0.33333333,15.33333333,0,0,0,0,0,0,0.33333333,0,0,51.91666667,32.04166667,8.44444444,15.25,46.2,49.14285714,NA,49.14285714,44.5,NA,41.61111111,69.375,69.375,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,40,0,NA,NA,"MUPO2","DAPU7; ARPU9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:43","2019-09-01","NM2019RawDownloadCleaned.gdb","{A30100BF-A806-41EF-A9A3-6853079BB5BA}","c(-107.268175321"," 31.9351111400001)",1,29226,3.015853425,11.92381154,5.705915769,6.262763185,2.724414893,9.08e-07,0.00019775,9.63e-06,3.69e-05,7.33e-05,2.14e-09,4.98e-07,2.26e-08,8.8e-08,1.75e-07,3.13e-08,6.89e-06,3.32e-07,1.27e-06,2.53e-06,3.96e-07,8.63e-05,4.2e-06,1.61e-05,3.19e-05,632,16.9866666666667,31.0133333333333,52,32,129.615384615385,41.0357142857143,3.15859945102765,257.142857142857,6.26631853785901,48
"R042XB015NM","3.1","NML00000_2019_Shallow_5672019-09-01","NML00000_2019_Shallow_567","Shallow_567","NM","NM","NML00000","NML00000_2019","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/NML00000_2019_Shallow_5672019-09-01",NA,31.96744587,-107.24278953,"2019-10-08 00:00:00","2019-10-08 00:00:00",43.66666667,34.33333333,6.64,13.24,12.24,27.6,59.72,1.88888889,2.66666667,1.5,0,1.66666667,20,3.33333333,20,5,12.33333333,2.33333333,4.66666667,0,34.33333333,0,0,0,0,0,0,0,0,0,0,0,1.66666667,0,0,23.33333333,20,3.33333333,18.33333333,0,20,12.33333333,0,0,12.33333333,45.33333333,1.66666667,45,0,1.66666667,11.33333333,3.33333333,11,2.33333333,4.66666667,0,0,0,0,0,0,0,0,0,0,22,0.66666667,21.33333333,0,0,0,0,0,0,0,0,0,77.69230769,30.79166667,22.875,NA,34.75,56.77777778,NA,56.77777778,52.125,NA,56.77777778,89.33333333,89.33333333,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,33,0,NA,NA,"MUPO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:43","2019-09-01","NM2019RawDownloadCleaned.gdb","{3A7D5C2A-3D2E-4E32-88D3-4D34E657DA86}","c(-107.242789534"," 31.967445868)",1,29175,0.563643084,3.43164997,1.326712648,1.543950993,0.894234055,2.3e-07,9.49e-05,3.5e-06,1.86e-05,4.25e-05,4.08e-08,1.69e-05,6.22e-07,3.3e-06,7.56e-06,7.12e-08,2.94e-05,1.09e-06,5.76e-06,1.32e-05,1.62e-07,6.68e-05,2.46e-06,1.31e-05,2.99e-05,584,12.24,27.6,43.6666666666667,34.3333333333333,105.186046511628,49.5185185185185,2.12417595797603,220.571428571429,4.45432204295331,39.84
"R042XB015NM","3.2","NML00000_2020_Shallow_5722019-09-01","NML00000_2020_Shallow_572","Shallow_572","NM","NM","NML00000","NML00000_2020","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/NML00000_2020_Shallow_5722019-09-01",NA,31.99787667,-107.34057349,"2019-10-08 00:00:00","2019-10-08 00:00:00",65.66666667,18,4.38666667,4.32,24.17333333,42.4,75.28,1.05555556,1.33333333,1,0.66666667,0.33333333,0,0,0.66666667,0.33333333,9.66666667,7.66666667,0.33333333,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0.66666667,0,0,0,0,0,0,0.66666667,9.66666667,0,0,9.66666667,23,1,21.33333333,0.66666667,0.33333333,0,0,9.66666667,7,0.33333333,0,0,0,0,0,0,0,0,0,0,16.33333333,1,14.66666667,0,0,0,0,0,0,0,0,0,50.125,6.54545455,5.2,10,10.5,NA,NA,NA,NA,NA,10,57.4,57.4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,20,0,NA,NA,NA,"DAPU7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:43","2019-09-01","NM2019RawDownloadCleaned.gdb","{89B3CC77-0AF0-411D-AAB4-28BE2324C981}","c(-107.340573489"," 31.997876669)",1,29230,5.917946691,29.23975895,14.45020412,15.24905029,6.872772631,7.66e-06,0.0009087,8.63e-05,0.000208062,0.000325222,1.15e-06,0.000136102,1.29e-05,3.12e-05,4.87e-05,2.22e-06,0.000263284,2.5e-05,6.03e-05,9.42e-05,5.37e-06,0.000636795,6.05e-05,0.000145806,0.000227914,636,24.1733333333333,42.4,65.6666666666667,18,136.880952380952,34.24,3.99769136626613,217.086956521739,6.34015644047135,66.5733333333333
"R042XB015NM","4.1","NML00000_2020_Shallow_5752019-09-01","NML00000_2020_Shallow_575","Shallow_575","NM","NM","NML00000","NML00000_2020","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/NML00000_2020_Shallow_5752019-09-01",NA,32.10306135,-107.38407661,"2019-10-07 00:00:00","2019-10-07 00:00:00",54,29.33333333,9.06666667,14.12,24.72,14.21333333,62.12,2.11111111,3.8,1.46153846,7.33333333,1.33333333,0,0,7.33333333,1.33333333,15.33333333,9.33333333,0,0,29.33333333,0,0,0,0,0,0,0,0,0,0,0,8.33333333,7.33333333,0,0,0,0,0,0,7.33333333,15.33333333,0,0,15.33333333,28.66666667,0.66666667,28.66666667,5.66666667,1,0,0,15,7.66666667,0,0,0,0,0,0,0,0,0,0,0,14.33333333,0.33333333,14,0,0,0,0,0,0,2.33333333,0,0,60.46153846,10.52,10.875,11.89473684,2,NA,NA,NA,NA,NA,11.89473684,80,80,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,23,0,NA,NA,"MUPO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:43","2019-09-01","NM2019RawDownloadCleaned.gdb","{9026061E-D4FA-4873-A608-EA5E195B0D43}","c(-107.384076606"," 32.103061354)",1,29233,0.541803268,6.556512541,1.987628957,2.514130426,1.842464562,1.08e-07,0.000119042,2.9e-06,1.86e-05,4.07e-05,1.61e-08,1.78e-05,4.34e-07,2.79e-06,6.09e-06,3.12e-08,3.45e-05,8.4e-07,5.4e-06,1.18e-05,7.53e-08,8.34e-05,2.03e-06,1.31e-05,2.85e-05,639,24.72,14.2133333333333,54,29.3333333333333,92.7647058823529,35.8076923076923,2.5906362545018,182.5,5.09667024704619,38.9333333333333
"R042XB015NM","3.2","NML00000_2019_Shallow_5692019-09-01","NML00000_2019_Shallow_569","Shallow_569","NM","NM","NML00000","NML00000_2019","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/NML00000_2019_Shallow_5692019-09-01",NA,32.13375197,-107.38260108,"2019-09-26 00:00:00","2019-09-26 00:00:00",34.66666667,24.66666667,2.16,10.29333333,29.44,29.32,71.21333333,2.22222222,2.33333333,2.2,3.33333333,0.33333333,2.66666667,0,6,0.33333333,20,1.33333333,0,0,24.66666667,0,0,0,0,0,0,0,0,0,0,0,3.66666667,3.33333333,0,2.66666667,2.66666667,0,2.66666667,0,6,20,0,0,20,34.66666667,2,32.66666667,3,0,0.33333333,0,20,1.33333333,0,0,0,0,0,0,0,0,0,0,0,20,1.33333333,18.33333333,0,0,0,0,0,10.66666667,10,0,0,63.15789474,22.07692308,12.2,13.125,55,55,NA,55,46,NA,24.54545455,69.88235294,69.88235294,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,13,0,NA,NA,"MUPO2; SPCR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:43","2019-09-01","NM2019RawDownloadCleaned.gdb","{609BAFFC-A656-441B-BF1E-CC8D1684C21C}","c(-107.382601083"," 32.133751966)",1,29177,0.28237219,2.897796293,0.773019975,1.030908424,0.769708963,6.72e-08,6.88e-05,1.4e-06,1.09e-05,2.52e-05,1.04e-08,1.06e-05,2.17e-07,1.68e-06,3.89e-06,2.01e-08,2.06e-05,4.2e-07,3.27e-06,7.54e-06,4.71e-08,4.82e-05,9.84e-07,7.65e-06,1.77e-05,586,29.44,29.32,34.6666666666667,24.6666666666667,141.105263157895,51.7916666666667,2.72447813016048,195.95652173913,3.78355311483438,58.76
"R042XB012NM","3.2","NML00000_OverSamp_Sandy_5412019-09-01","NML00000_OverSamp_Sandy_541","Sandy-541","NM","NM","NML00000",NA,"https://gis.blm.doi.net/attachments/AIM/Terradat/NM/NML00000_OverSamp_Sandy_5412019-09-01",NA,32.23115012,-106.98889817,"2019-08-19 06:00:00","2019-08-19 06:00:00",45.33333333,44.33333333,7.36,13.77333333,9.24,24.18666667,54.56,2.61111111,3.4,1.625,0,8.33333333,0,0,0,8.33333333,32,7.66666667,0,0,44.33333333,0,0,0,0,0,0,0,0,0,0,0,8.33333333,0,0,0,0,0,0,0,0,32,0,0,32,35,6.66666667,33,0,6.33333333,0,0,30.33333333,7.66666667,0,0,0,0,0,0,0,0,0,0,0,10.33333333,1.66666667,8.66666667,0,0,0,0,0,0,0,0,0,58.55555556,37.61538462,37.61538462,NA,NA,NA,NA,NA,NA,NA,NA,64.8,64.8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-06-08 16:07:22","ILMOCAIMDBO","2022-01-13 12:28:44","2019-09-01","NM2019RawDownloadCleaned.gdb","{402BA6F9-9F3A-402D-A1F3-EB1EEA89535E}","c(-106.98889817"," 32.2311501200001)",0.666666667,29238,0.456555199,4.437502259,1.472704914,1.804271486,1.244188347,7.82e-08,5.34e-05,1.66e-06,1.06e-05,2.61e-05,1.17e-08,8e-06,2.48e-07,1.59e-06,3.91e-06,2.26e-08,1.55e-05,4.8e-07,3.08e-06,7.56e-06,5.48e-08,3.74e-05,1.16e-06,7.46e-06,1.83e-05,640,7.90666666666667,24.1866666666667,45.3333333333333,44.3333333333333,100.390243902439,54.4090909090909,1.84510055626872,227.909090909091,4.18880534670008,32.0933333333334
"R042XB012NM","3.2","20163529201413B1","20163529201413B1","20163529201413B1","NM","NM","Luna","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35029/201413B/point1/2016",NA,31.9914333,-107.3778483,NA,"2016-05-05 12:59:00",76.23762376,19.8019802,0.36666667,0,17.2,62.46666667,80.03333333,1,1,1,0.99009901,0,0.99009901,0,1.98019802,0,14.85148515,0.99009901,2.97029703,0,19.8019802,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0.99009901,0,0.99009901,0.99009901,0,0.99009901,0,1.98019802,14.85148515,0,NA,14.85148515,13.86138614,1.98019802,12.87128713,0.99009901,0,0,0,14.85148515,0.99009901,2.97029703,0,0,0,0,0,0,0,0,0,0,3.96039604,1.98019802,1.98019802,0,NA,NA,0,0,NA,0,0,NA,98.90125,22.86,25.4,25.4,22.225,22.225,NA,22.225,22.225,NA,22.86,117.89833333,117.89833333,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10,0,NA,NA,"SPCR; MUPO2",NA,"NS","MO","SM","ME","SM","MO","MO","EX","EX","EX","SM","SM","EX","EX","MO","EX","EX","EX","MO","SM",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO","2022-01-13 10:47:44","ILMOCAIMDBO","2022-01-13 12:35:44","2016","2016","{E3D7F791-B7BD-4D1C-91C2-2A477F53BBC7}","c(-107.3778483"," 31.9914333)",1,9230,3.783816155,24.71972888,9.958755549,11.36566721,6.37881349,5.57e-06,0.001800495,7.85e-05,0.000304582,0.00057026,8.59e-07,0.000277581,1.21e-05,4.7e-05,8.79e-05,1.67e-06,0.000538365,2.35e-05,9.11e-05,0.000170513,3.91e-06,0.001261439,5.5e-05,0.00021339,0.000399527,455,17.2,62.4666666666667,76.2376237623762,19.8019801980198,292.72992,82.931,3.52980091883614,303.53,3.66003062787136,79.6666666666667
"R042XB012NM","3.2","20123513110301R2","20123513110301R2","20123513110301R2","NM","NM","Dona Ana","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35013/110301R/point2/2012",NA,32.6652433,-107.0593983,NA,"2012-06-22 10:17:00",45.54455446,18.81188119,0.86666667,4.4,1.96666667,72.83333333,80.06666667,3,3.8,2,0,0.99009901,0,0,0,0.99009901,15.84158416,0.99009901,0.99009901,0,18.81188119,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,0,0,0,15.84158416,0,NA,15.84158416,17.82178218,4.95049505,12.87128713,0,0.99009901,0,0,15.84158416,0.99009901,0.99009901,0,0,0,0,0,0,0,0,0,0,9.9009901,2.97029703,6.93069307,0,NA,NA,0,0,NA,25.74257426,0,NA,86.64222222,12.7,12.7,12.7,NA,NA,NA,NA,NA,NA,12.7,88.53714286,88.53714286,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,7,0,NA,NA,NA,NA,"SM","MO","SM","MO","SM","MO","SM","SM","SM","SM","MO","NS","MO","SM","SM","SM","SM","","","",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO","2022-01-13 10:47:44","ILMOCAIMDBO","2022-01-13 12:38:45","2012","2012","{E09656B3-B09F-4C4D-855F-E18EE37BC1E4}","c(-107.0593983"," 32.6652433)",1,4791,2.67991559,13.83215442,6.111946935,6.829899333,3.503219503,2.14e-06,0.000363128,2.68e-05,8.06e-05,0.00014468,1.21e-09,2.28e-07,1.52e-08,4.74e-08,8.78e-08,2.75e-08,4.72e-06,3.45e-07,1.04e-06,1.87e-06,7.24e-07,0.000122833,9.05e-06,2.73e-05,4.89e-05,334,1.96666666666667,72.8333333333333,45.5445544554455,18.8118811881188,375.841846153846,78.74,4.77320099255583,513.418666666667,6.52043010752688,74.8
"R042XB012NM","4.1","20153513201411B2","20153513201411B2","20153513201411B2","NM","NM","Dona Ana","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35013/201411B/point2/2015",NA,31.8750633,-106.7554067,NA,"2015-06-04 11:42:00",59.40594059,28.71287129,0,6.6,3.43333333,50.9,60.93333333,1.22222222,2,1,0,0,0,0,0,0,25.74257426,2.97029703,0,0,28.71287129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.74257426,0,NA,25.74257426,32.67326733,0.99009901,31.68316832,0,0,0,0,25.74257426,2.97029703,0,0,0,0,0,0,0,0,0,0,0,11.88118812,0.99009901,10.89108911,0,NA,NA,0,0,NA,0,0,NA,67.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.62333333,76.62333333,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,0,NA,NA,NA,NA,"SM","SM","SM","EX","SM","EX","EX","EX","EX","EX","SM","SM","EX","EX","EX","EX","EX","EX","EX","EX",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO","2022-01-13 10:47:44","ILMOCAIMDBO","2022-01-13 12:36:19","2015","2015","{2C73B21D-647F-4204-9F7F-3770A233F129}","c(-106.7554067"," 31.8750633000001)",1,7795,4.702158129,34.56417665,14.51583344,16.07481032,8.954273664,6.46e-06,0.001729408,0.000109771,0.000347311,0.000582989,9.68e-07,0.000259023,1.64e-05,5.2e-05,8.73e-05,1.87e-06,0.00050107,3.18e-05,0.000100629,0.000168918,4.53e-06,0.001211922,7.69e-05,0.000243388,0.000408551,406,3.43333333333335,50.9,59.4059405940594,28.7128712871287,242.249739130435,67.31,3.59901558654635,331.216,4.92075471698113,54.3333333333333
"R042XB012NM","3.2","20143513201307B2","20143513201307B2","20143513201307B2","NM","NM","Dona Ana","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35013/201307B/point2/2014",NA,32.1230817,-106.9099683,NA,"2014-06-02 12:04:00",64.35643564,26.73267327,0.33333333,0,2,69.53333333,71.86666667,1,1,1,0,0,0,0,0,0,21.78217822,0,4.95049505,0,26.73267327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.78217822,0,NA,21.78217822,25.74257426,7.92079208,17.82178218,0,0,0,0,21.78217822,0,4.95049505,0,0,0,0,0,0,0,0,0,0,4.95049505,2.97029703,1.98019802,0,NA,NA,0,0,NA,3.96039604,0,NA,74.74857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.58666667,79.58666667,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0,NA,NA,NA,NA,"NS","NS","NS","EX","NS","EX","EX","EX","EX","EX","MO","NS","EX","EX","EX","EX","EX","EX","ME","ME",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO","2022-01-13 10:47:44","ILMOCAIMDBO","2022-01-13 12:37:43","2014","2014","{C8B25BC6-DA0A-4FB9-9E2D-1A7F2246AEF6}","c(-106.9099683"," 32.1230817000001)",0.666666667,6367,14.87063982,46.7610763,26.40698152,27.65562037,9.600599792,8.78e-07,5.4e-05,6.33e-06,1.4e-05,2.17e-05,1.86e-10,2.73e-08,1.68e-09,8.45e-09,2.6e-08,7.58e-10,8.62e-08,6.6e-09,2.6e-08,7.18e-08,8.91e-08,5.53e-06,6.45e-07,1.44e-06,2.27e-06,364,2,69.5333333333333,64.3564356435644,26.7326732673267,730.165333333333,84.836,8.60678642714571,817.626,9.6377245508982,71.5333333333333
