"","PrimaryKey","GapCover_101_200","GapCover_200_plus","BareSoilCover","TotalFoliarCover","MeanGap","MeanMaxHeight","ScaledGap","MeanGap_1m","ScaledGap_1m"
"374","20143515200109B2",14.3,25.3333333333333,51.4851485148515,25.7425742574257,127.727675675676,21.7631818181818,5.86897985518676,226.79025,10.4208222811671
"375","20143515200917B1",9.53333333333334,2.73333333333333,1.98019801980198,40.5940594059406,78.5368,53.4340740740741,1.46978873239437,152.781,2.85924295774648
"376","20143515200917B2",18.1,0,4.95049504950495,25.7425742574257,77.4652075471698,32.6644,2.37154846092902,135.049846153846,4.13446584519679
"377","20143527201906B1",15,15.6,43.5643564356436,7.92079207920792,95.9821176470588,9.2456,10.3813833225598,172.0215,18.6057692307692
"378","20143527201906B2",6.1,44.8,67.3267326732673,14.8514851485149,238.009043478261,8.41375,28.2881050041017,365.76,43.4716981132076
"379","20143535200701B1",7.36666666666667,54.9333333333333,60.3960396039604,25.7425742574257,306.7812,19.352380952381,15.852375,406.690285714286,21.015
"380","20143535200701B2",1.7,77.7666666666667,75.2475247524752,10.8910891089109,1045.464,15.24,68.6,1211.072,79.4666666666667
"381","20143535200716B1",3.19999999999999,64.4,71.2871287128713,24.7524752475248,583.830545454545,76.962,7.58595859585958,637.9464,8.28910891089109
"382","20143535200716B2",6.86666666666667,59.4333333333333,72.2772277227723,24.7524752475248,345.948,55.88,6.19090909090909,378.9045,6.78068181818182
"383","20143535201003B1",5.63333333333333,60.2333333333333,46.5346534653465,5.94059405940594,216.038545454545,4.89857142857143,44.1023569023569,354.285176470588,72.3241830065359
"384","20143535201003B2",4.56666666666666,2.2,57.4257425742574,21.7821782178218,122.447538461538,9.9695,12.2822146006859,185.674,18.624203821656
"385","20143535201009B1",12.0333333333333,7.33333333333334,37.6237623762376,29.7029702970297,87.63,23.5438461538462,3.72199170124481,155.956,6.6240663900415
"386","20143535201009B2",21.8666666666667,13.9666666666667,44.5544554455446,25.7425742574257,115.969142857143,24.3332,4.76588130032807,172.452631578947,7.08713328205692
"387","20143535201101B1",14.3333333333333,21.1,22.7722772277228,22.7722772277228,121.508108108108,16.344347826087,7.43425858290723,202.5015,12.3896959459459
"388","20143535201101B3",20.2666666666667,49.9666666666667,5.94059405940594,17.8217821782178,193.424432432432,35.9833333333333,5.37538950715421,256.88544,7.13901176470588
"389","20143551201515B1",1.56666666666667,0,0,50.4950495049505,112.688914285714,22.4895833333333,5.01071596638655,212.38464,9.44368941176471
"390","20143551201515B2",7.93333333333334,17.2333333333333,40.5940594059406,41.5841584158416,285.519627906977,15.3736842105263,18.5719716885743,601.302666666667,39.1124637681159
"391","20143551201605B1",14.3333333333333,32.5333333333333,55.4455445544554,30.6930693069307,125.994367346939,37.94125,3.32077533942447,230.845894736842,6.08429861264039
"392","20143551201605B2",28.9333333333333,25.3666666666667,55.4455445544554,18.8118811881188,125.588888888889,23.97125,5.23914643119941,187.621333333333,7.82693156732892
"393","2014355200803B1",8.9,6.73333333333333,11.8811881188119,33.6633663366337,97.3182857142857,31.9381481481481,3.04708605091521,170.010666666667,5.32312223858616
"394","2014355200803B2",12.0333333333333,2.6,10.8910891089109,38.6138613861386,78.8323636363636,29.7274074074074,2.65184119677791,149.182666666667,5.01835443037975
"395","2014355200907B1",14.6666666666667,2.5,8.91089108910891,49.5049504950495,86.6887058823529,33.7255555555556,2.5704159488063,147.574,4.37573221757322
"396","2014355200907B2",12.1333333333333,3.1,35.6435643564356,44.5544554455446,78.1594285714285,34.1488888888889,2.2887839433294,139.2936,4.07900826446281
"397","20143553200511B1",20.5333333333333,38.7333333333333,27.7227722772277,34.6534653465347,144.355793814433,62.8952380952381,2.29517842981761,237.478956521739,3.77578595317726
"398","20143553200511B2",24.1333333333333,32.4333333333333,42.5742574257426,28.7128712871287,139.925195876289,56.7082608695652,2.46745701121272,208.1784,3.67104186952288
"399","20143553200514B1",10.6666666666667,61.2666666666666,29.7029702970297,21.7821782178218,290.180888888889,32.5581818181818,8.91268715524035,426.988941176471,13.1146433041302
"400","20143553200514B2",1.86666666666667,91.9,44.5544554455446,6.93069306930693,495.6048,16.51,30.0184615384615,553.654451612903,33.5344913151365
"401","20143553202013B1",27.2,2.76666666666667,41.5841584158416,34.6534653465347,72.131067961165,35.1203846153846,2.05382340629515,140.062857142857,3.98807868070733
"402","20143553202013B2",28.1,18.2,38.6138613861386,27.7227722772277,96.2726842105263,32.4338461538462,2.96827837666455,180.594,5.56807228915663
"403","20143553202014B1",22.9333333333333,16.9333333333333,36.6336633663366,27.7227722772277,127.980558139535,64.1684210526316,1.99444767441861,177.8635,2.77182291666667
"404","20143553202014B2",23.4666666666667,7.13333333333333,35.6435643564356,48.5148514851485,103.096087912088,43.6638095238095,2.36113360323887,160.215384615385,3.66929469422544
"405","20153513201411B1",18.1666666666667,56.6,69.3069306930693,22.7722772277228,239.776,57.15,4.19555555555556,297.246260869565,5.20115942028985
"406","20153513201411B2",3.43333333333335,50.9,59.4059405940594,28.7128712871287,242.249739130435,67.31,3.59901558654635,331.216,4.92075471698113
"407","20153515200103B1",7.63333333333332,3.8,13.8613861386139,31.6831683168317,92.2712727272726,30.8707692307692,2.98895281933256,143.256,4.64050632911392
"408","20153515200103B2",2.66666666666667,0,8.91089108910891,55.4455445544554,80.1188571428573,44.7792592592593,1.78919567827131,121.92,2.72268907563026
"409","20153515200901B1",1.3,0,20.7920792079208,42.5742574257426,62.6533333333333,19.5674074074074,3.20192307692308,118.872,6.07500000000002
"410","20153515200901B2",11.1666666666667,4.73333333333333,27.7227722772277,30.6930693069307,105.884869565217,29.257037037037,3.61912484272333,161.544,5.52154340836013
"411","20153515200916B1",7.6,0,37.6237623762376,34.6534653465347,92.7946666666666,27.0933333333333,3.425,128.016,4.725
"412","20153515200916B2",4.33333333333333,0,15.8415841584158,27.7227722772277,81.788,32.3614814814815,2.52732558139535,132.08,4.08139534883721
"413","20153527201916B1",5.43333333333334,0,23.7623762376238,40.5940594059406,63.171294117647,27.6577777777778,2.28403361344538,119.4816,4.32
"414","20153527201916B2",1.16666666666667,0,41.5841584158416,37.6237623762376,53.5669787234043,30.2918518518519,1.76836262719704,106.68,3.52173913043478
"415","20153535200515B1",0,0,1.98019801980198,77.2277227722772,45.7199999999999,62.4651851851852,0.731927710843371,NA,NA
"416","20153535200515B2",6.43333333333333,0,8.91089108910891,48.5148514851485,85.8012,56.6325925925926,1.51504983388704,147.066,2.5968438538206
"417","20153535200717B1",11,65.3666666666667,79.2079207920792,10.8910891089109,266.332137931035,43.6033333333333,6.10806829594911,387.942666666667,8.89708737864078
"418","20153535200717B2",9.76666666666667,47.7333333333333,60.3960396039604,31.6831683168317,185.748705882353,46.3247619047619,4.00970665028413,267.9192,5.78349869451697
"419","20153535201001B1",10.1,0,44.5544554455446,45.5445544554455,85.4392500000001,38.9466666666667,2.19375,131.934857142857,3.38757763975156
"420","20153535201001B2",6.83333333333334,3.03333333333333,39.6039603960396,50.4950495049505,82.0857931034483,32.1733333333333,2.5513611615245,150.368,4.67368421052632
"421","20153535201008B1",17.1,10.7666666666667,42.5742574257426,31.6831683168317,102.1842,38.1,2.682,159.258,4.18
"422","20153535201008B2",5.76666666666666,0,35.6435643564356,32.6732673267327,74.0551111111111,20.8844444444444,3.54594594594594,131.826,6.31216216216216
"423","20153535201115B1",15.0333333333333,38.8333333333333,64.3564356435644,26.7326732673267,199.317428571429,57.6118181818182,3.45966218150587,259.240421052632,4.49977850437718
"424","20153535201115B2",13.0666666666667,14.5,19.8019801980198,20.7920792079208,144.417142857143,23.6681818181818,6.10174216027874,174.752,7.38341463414634
"425","20153551201506B1",4.26666666666666,69.8666666666667,72.2772277227723,17.8217821782178,375.9708,31.4325,11.9612121212121,847.344,26.9575757575757
"426","20153551201506B2",5.96666666666666,14.8333333333333,27.7227722772277,55.4455445544554,102.01275,43.18,2.3625,316.992,7.34117647058824
"427","20153551201508B1",14.8333333333333,56.2333333333333,25.7425742574257,18.8118811881188,238.5568,44.7430769230769,5.33170305676856,309.444571428571,6.91603243917654
"428","20153551201508B2",16.5,22.4666666666667,8.91089108910891,47.5247524752475,160.137230769231,109.22,1.46618962432916,222.6945,2.03895348837209
"429","20153551201613B1",8.96666666666668,76.9333333333333,20.7920792079208,7.92079207920792,295.982571428571,22.86,12.947619047619,374.033142857143,16.3619047619048
"430","20153551201613B2",16.0333333333333,51.3,24.7524752475248,28.7128712871287,218.5416,42.5115789473684,5.14075471698113,267.693913043478,6.29696472518458
"431","20153551201619B1",16.0333333333333,12.2,9.9009900990099,38.6138613861386,98.51136,34.798,2.83094890510949,173.9265,4.99817518248175
"432","20153551201619B2",22.6,27.0666666666667,2.97029702970297,26.7326732673267,147.266526315789,55.245,2.66569872958258,211.004727272727,3.81943573667712
"433","2015355200808B1",0,2.63333333333333,7.92079207920792,76.2376237623762,53.5093333333334,43.5562962962963,1.22850971922246,240.792,5.52829373650108
"434","2015355200808B2",0,0,2.97029702970297,94.0594059405941,32.004,37.4414814814815,0.854773869346734,NA,NA
"435","20153553200507B1",19.4,25.9666666666667,10.8910891089109,36.6336633663366,129.193636363636,36.0218181818182,3.58653846153846,193.132363636364,5.36153846153846
"436","20153553200507B2",17.6,57.8,8.91089108910891,17.8217821782178,219.368914285714,32.7025,6.70801664355062,299.764173913043,9.16639932460954
"437","20153553201909B1",8,72.8,57.4257425742574,12.8712871287129,283.355142857143,27.5771428571429,10.275,401.017945945946,14.5416785206259
"438","20153553201909B2",10.8333333333333,20.4666666666667,29.7029702970297,33.6633663366337,101.463230769231,34.2347826086957,2.96374689826303,197.5104,5.76929032258065
"439","20153553202018B1",22.6666666666667,22.2,42.5742574257426,21.7821782178218,107.599238095238,14.7108333333333,7.31428571428572,186.482181818182,12.6765206017005
"440","20153553202018B2",18.8666666666667,24.6333333333333,38.6138613861386,21.7821782178218,108.712,21.9765217391304,4.94673366834171,189.945818181818,8.6431247144815
"441","20153553202019B1",16.5666666666667,0,35.6435643564356,47.5247524752475,82.4285217391304,43.3916666666667,1.8996394485684,129.757714285714,2.99038327526132
"442","20153553202019B2",17.5333333333333,40.9333333333333,63.3663366336634,23.7623762376238,142.113,24.9161904761905,5.70364077669903,222.758,8.94029126213592
"443","20163513201317B1",5.66666666666667,66.3,55.4455445544554,20.7920792079208,389.606117647059,40.8516666666667,9.53709234989333,411.2895,10.0678756476684
"444","20163513201317B2",11.9333333333333,53.4666666666667,59.4059405940594,25.7425742574257,289.705142857143,47.46625,6.103392259914,314.746105263158,6.63094525611688
"445","20163513201320B1",14.6333333333333,55.3333333333334,72.2772277227723,21.7821782178218,229.189935483871,25.6822222222222,8.92406947890819,295.378909090909,11.5012987012987
"446","20163513201320B2",10.2666666666667,64.2666666666667,70.2970297029703,11.8811881188119,242.168516129032,25.5953846153846,9.46141344496429,329.329142857143,12.8667393675027
"447","20163513201406B1",8.13333333333333,76.7,64.3564356435644,4.95049504950495,361.651826086957,11.938,30.2941720629047,517.144,43.3191489361702
"448","20163513201406B2",9.53333333333333,74.8,62.3762376237624,10.8910891089109,399.8976,67.4254545454545,5.93095890410959,481.965,7.14811643835617
"449","20163513201505B1",9.03333333333333,79.4333333333333,41.5841584158416,4.95049504950495,380.722909090909,35.2777777777778,10.7921454545455,449.410666666667,12.7392
"450","20163513201505B2",22.8333333333333,54.6666666666667,80.1980198019802,3.96039603960396,219.032666666667,26.1257142857143,8.3837962962963,295.275,11.3020833333333
"451","20163515200906B2",6.76666666666666,0,8.91089108910891,35.6435643564356,61.1631999999999,39.6051851851852,1.54432304038005,119.888,3.0270783847981
"452","20163527200812B2",0,0,21.7821782178218,44.5544554455446,47.4531764705883,20.6962962962963,2.29283422459893,NA,NA
"453","20163527200812B3",3.76666666666666,0,18.8118811881188,58.4158415841584,53.1029333333333,24.3651851851852,2.17945945945946,114.808,4.7119691119691
"454","20163527200815B1",6.53333333333333,0,0,56.4356435643564,58.9788000000001,33.3022222222222,1.77101694915254,149.352,4.48474576271187
"455","20163529201413B1",17.2,62.4666666666667,76.2376237623762,19.8019801980198,292.72992,82.931,3.52980091883614,303.53,3.66003062787136
"456","20163529201413B2",3.5,81.6666666666667,69.3069306930693,13.8613861386139,491.2995,70.3942857142857,6.97925257731959,519.176,7.37525773195876
"457","20163535201006B1",8.83333333333333,3.2,30.6930693069307,32.6732673267327,81.1236923076923,24.3651851851852,3.32949212949213,157.189714285714,6.45140650854936
"458","20163535201006B2",8.06666666666667,9.8,30.6930693069307,35.6435643564356,122.0724,24.1852173913043,5.04739726027397,204.216,8.44383561643836
"459","20163535201019B1",5.73333333333333,64.1333333333333,13.8613861386139,11.8811881188119,247.214571428571,43.9057142857143,5.63057851239669,304.219428571429,6.92892561983471
"460","20163535201019B2",11.8666666666667,54.1666666666667,22.7722772277228,11.8811881188119,286.789090909091,51.7357894736842,5.54334038054968,335.449333333333,6.4838931955211
"461","20163535201108B1",6.03333333333333,16.9,45.5445544554455,31.6831683168317,147.610285714286,43.0741666666667,3.42688662688663,244.178666666667,5.66879606879607
"462","20163535201108B2",15.7,29.3,40.5940594059406,16.8316831683168,166.551428571429,25.8064,6.45388076490439,205.74,7.97244094488189
"463","20163535201113B2",20.6,18.2,31.6831683168317,18.8118811881188,140.0175,11.2183333333333,12.4811320754717,186.730105263158,16.6450844091361
"464","20163551200518B1",16.1333333333333,39.9666666666667,4.95049504950495,41.5841584158416,177.45075,80.7155555555556,2.19847027972028,223.034086956522,2.76321070234114
"465","20163551200518B2",18.1666666666667,62.1,1.98019801980198,9.9009900990099,458.682810810811,17.4811764705882,26.2386694386694,624.488307692308,35.7234714003945
"466","20163551201503B1",13.8666666666667,15.8333333333333,1.98019801980198,47.5247524752475,109.1946,52.4933333333333,2.08016129032258,187.7568,3.57677419354839
"467","20163551201503B2",15.6,40.7666666666667,13.8613861386139,28.7128712871287,166.074810810811,47.9425,3.46404152496868,238.852363636364,4.98205900060205
"468","20163551201601B1",34.6333333333333,13.9,18.8118811881188,24.7524752475248,109.139789473684,14.9225,7.31377379619261,164.366222222222,11.0146572104019
"469","20163551201601B2",11.8,47,59.4059405940594,28.7128712871287,190.881,80.645,2.36692913385827,282.982736842105,3.50899295482802
"470","20163551201612B1",7.83333333333333,2.43333333333333,8.91089108910891,57.4257425742574,78.6835555555555,56.6530434782609,1.3888672298029,156.464,2.76179337231969
"471","20163551201612B2",19,13.3333333333333,39.6039603960396,43.5643564356436,125.098628571429,38.9466666666667,3.21204968944099,186.276342857143,4.78285714285715
"472","2016355200813B1",2.6,0,6.93069306930693,59.4059405940594,67.8688,15.9925925925926,4.24376470588236,118.872,7.43294117647059
"473","2016355200813B2",9.33333333333334,2.23333333333333,6.93069306930693,44.5544554455446,77.8255999999999,21.1666666666667,3.6768,139.869333333333,6.608
"474","2016355200920B1",4.40000000000001,0,5.94059405940594,56.4356435643564,50.3218823529412,19.3430769230769,2.60154486036839,134.112,6.93333333333335
"475","2016355200920B2",1.6,0,9.9009900990099,47.5247524752475,49.9498775510204,19.1911111111111,2.60276110444178,146.304,7.62352941176471
"476","20163553200517B1",19.7666666666666,55.8,21.7821782178218,11.8811881188119,185.928,10.0541666666667,18.4926315789474,265.762153846154,26.433036437247
"477","20163553200517B2",12.2666666666667,70.1666666666667,9.9009900990099,11.8811881188119,232.240666666667,8.46666666666667,27.43,342.622909090909,40.4672727272727
"478","20163553201907B1",19.9333333333333,14.8666666666667,13.8613861386139,39.6039603960396,97.1843076923077,82.804,1.17366682397357,176.784,2.13496932515337
"479","20163553201907B2",11.2,8.4,58.4158415841584,31.6831683168317,81.915,59.3607407407407,1.37995245641838,157.734,2.65721077654517
"480","20163553201914B1",25.1333333333333,9.76666666666667,61.3861386138614,25.7425742574257,97.7022545454545,16.637,5.87258848022207,187.720941176471,11.2833408172429
"481","20163553201914B2",7.93333333333334,6.16666666666667,56.4356435643564,28.7128712871287,70.5878095238095,14.6755555555556,4.80989010989011,173.736,11.8384615384615
"482","20163553202009B1",20.1666666666667,28.7,45.5445544554455,17.8217821782178,126.701176470588,20.8491666666667,6.07703792176769,198.755,9.53299492385787
"483","20163553202009B2",20.8333333333333,36.6,56.4356435643564,16.8316831683168,144.64747826087,27.3304,5.29254889283982,218.11488,7.98066914498141
"484","20163553202015B1",27.7,23.9333333333333,49.5049504950495,22.7722772277228,145.228235294118,45.72,3.17647058823529,210.577043478261,4.60579710144927
"485","20163553202015B2",3.16666666666667,84.5,53.4653465346535,4.95049504950495,690.118,50.292,13.7222222222222,1002.03,19.9242424242424
"486","20173513201314B1",5.56666666666666,80.5666666666667,86.1386138613861,9.9009900990099,369.223636363636,42.0511111111111,8.7803538743136,437.557333333333,10.4053691275168
"487","20173513201314B2",1.93333333333333,81,83.1683168316832,6.93069306930693,853.44,70.8377777777778,12.0478087649402,947.928,13.3816733067729
"488","20173513201319B1",2.1,71,45.5445544554455,8.91089108910891,456.9968,130.386666666667,3.50493506493507,514.174153846154,3.94345654345654
"489","20173513201319B2",4.26666666666667,71.6,84.1584158415842,14.8514851485149,471.0176,103.632,4.54509803921569,533.634461538462,5.14932126696833
"490","20173513201502B1",3.1,91.2333333333333,44.5544554455446,10.8910891089109,760.198909090909,44.29125,17.1636363636364,832.4088,18.7939784946237
"491","20173513201502B2",4.36666666666666,68.6333333333333,2.97029702970297,18.8118811881188,344.2716,46.7783333333333,7.35963800904977,392.654117647059,8.39393132818738
"492","20173513201519B1",4.93333333333333,81.9333333333333,34.6534653465347,12.8712871287129,315.500425531915,16.6914285714286,18.9019426456984,374.663368421053,22.4464530892449
"493","20173513201519B2",11.1333333333333,68.6666666666667,24.7524752475248,20.7920792079208,298.879846153846,23.5284210526316,12.7029283216783,353.422857142857,15.0211038961039
"494","20173515200911B1",3.03333333333333,0,16.8316831683168,46.5346534653465,52.723914893617,25.1177777777778,2.09906765479321,138.684,5.52134831460674
"495","20173515200911B2",0,0,15.8415841584158,46.5346534653465,50.9451428571429,28.0340740740741,1.81725790987536,NA,NA
"496","20173527201918B1",2.36666666666666,0,12.8712871287129,53.4653465346535,48.7057959183673,17.2155555555556,2.82917363666778,108.204,6.28524590163933
"497","20173527201918B2",1.23333333333333,0,24.7524752475248,45.5445544554455,45.4324528301887,13.2644444444444,3.42513046969089,112.776,8.50212765957447
"498","20173535201002B1",13.6,37.5666666666667,45.5445544554455,28.7128712871287,237.889142857143,87.1621052631579,2.72927256792287,292.4175,3.35486963190184
"499","20173535201002B2",13.8333333333333,34.5333333333333,15.7894736842105,19.7368421052632,235.1532,34.6528571428571,6.78596858638744,276.4155,7.97670157068063
"500","20173535201107B1",10.1666666666667,47.2333333333333,54.4554455445545,22.7722772277228,224.310222222222,31.8247058823529,7.04830464267084,328.041,10.3077464788732
"501","20173535201107B2",17.9666666666667,39.4333333333333,34.6534653465347,17.8217821782178,214.180615384615,26.416,8.10798816568047,249.936,9.46153846153846
"502","20173551200520B2",18.3666666666667,48.1333333333333,40.5940594059406,15.8415841584158,180.672827586207,13.0463636363636,13.8485199877937,261.530352941176,20.0462259239979
"503","20173551200520B3",27.9666666666667,30.1333333333333,33.6633663366337,21.7821782178218,142.375466666667,23.749,5.99500891265597,210.849882352941,8.8782636049072
"504","20173551201606B1",16.3333333333333,24.6333333333333,25.7425742574257,25.7425742574257,106.430163934426,29.845,3.56609696546913,202.451368421053,6.78342665173573
"505","20173551201606B2",15.2,57.0333333333333,54.4554455445545,20.7920792079208,238.4552,40.3411764705882,5.91096296296296,291.547826086956,7.22705314009662
"506","2017355200801B1",0,0,6.93069306930693,65.3465346534653,44.1234285714285,16.7451851851852,2.63499197431782,NA,NA
"507","2017355200801B2",1.16666666666666,0,1.98019801980198,42.5742574257426,46.7894736842106,13.922962962963,3.36059743954481,103.632,7.44324324324322
"508","20173553200508B2",17.8,29.5666666666666,22.7722772277228,21.7821782178218,159.559255813953,33.2232,4.80264561553232,245.736533333333,7.39653414882773
"509","20173553200508B3",25.8666666666667,25.7666666666667,1.98019801980198,22.7722772277228,120.161538461538,15.4608695652174,7.77197802197802,178.590222222222,11.5511111111111
"510","20173553202010B2",11.6,2.36666666666667,2.97029702970297,51.4851485148515,73.6301176470589,76.2,0.966274509803922,141.901333333333,1.86222222222222
"511","20183511201911B1",0,0,10.8910891089109,65.3465346534653,46.7359999999999,28.5985185185185,1.63421052631579,NA,NA
"512","20183511201911B2",0,0,15.8415841584158,65.3465346534653,33.528,35.7481481481481,0.937894736842105,NA,NA
"513","20183513201401B1",9.43333333333333,64.6666666666667,25.7425742574257,16.8316831683168,266.982222222222,31.1484210526316,8.57129232236528,338.7852,10.8764806866953
"514","20183513201401B3",3.3,91,42.5742574257426,2.97029702970297,585.0128,34.29,17.0607407407407,663.291692307692,19.3435897435897
"515","20183513201418B1",3.26666666666667,82.1,66.3366336633663,8.91089108910891,571.935428571429,49.276,11.6067746686303,709.629818181818,14.4011246485473
"516","20183513201418B3",5.8,82.0666666666667,57.4257425742574,6.93069306930693,548.2336,59.1457142857143,9.26920245398773,669.544,11.320245398773
"517","20183515200909B1",14.1666666666667,17.8,3.96039603960396,37.6237623762376,124.49175,52.6288,2.36546814671815,194.8688,3.7027027027027
"518","20183515200909B2",15.5333333333333,10.4333333333333,8.91089108910891,39.6039603960396,107.038588235294,48.4481481481481,2.20934323243861,182.645538461538,3.76991784914115
"519","20183527201908B1",10.9,7.16666666666667,7.92079207920792,65.3465346534653,78.7630909090909,25.0237037037037,3.14753930280246,159.327272727273,6.36705399863295
"520","20183527201908B2",0,0,3.96039603960396,86.1386138613861,34.2900000000001,22.86,1.5,NA,NA
"521","20183535201105B1",5.26666666666666,88.9666666666667,59.4059405940594,2.97029702970297,512.960470588235,28.575,17.9513725490196,574.4464,20.1031111111111
"522","20183535201105B2",9.73333333333333,73.7333333333333,76.2376237623762,7.92079207920792,361.880727272727,24.4763636363636,14.7849056603774,448.952470588235,18.3422863485017
"523","20183551200503B2",6.53333333333333,76.7666666666667,59.4059405940594,4.95049504950495,413.405052631579,9.31333333333333,44.3885167464115,507.7968,54.5236363636364
"524","20183551200503B3",5.43333333333333,10.4666666666667,19.8019801980198,26.7326732673267,186.266666666667,16.0215384615385,11.6260162601626,242.316,15.1243902439024
"525","2018355200802B2",11.5333333333333,68.3,12.8712871287129,19.8019801980198,301.634769230769,16.0130434782609,18.8368169761273,405.553333333333,25.3264367816092
"526","2018355200802B3",19.2333333333333,41.9333333333333,6.93069306930693,28.7128712871287,193.929,18.7207407407407,10.3590452261307,243.177391304348,12.9897312650208
"527","2018355201805B1",14.8333333333333,0,8.91089108910891,32.6732673267327,76.7715,24.082962962963,3.18779296875,132.449454545455,5.49971590909091
"528","2018355201805B2",7.96666666666667,5,45.5445544554455,34.6534653465347,88.1742857142858,20.9785185185185,4.20307495195388,169.381714285714,8.07405509288917
"529","20183553202017B1",16.5333333333333,16.9,36.6336633663366,47.5247524752475,107.388837209302,12.8881481481481,8.33237141402139,179.832,13.9532846715329
"530","20183553202017B2",17.5333333333333,17.8333333333333,39.6039603960396,41.5841584158416,100.426344827586,22.3715384615385,4.48902273753952,168.365714285714,7.52588895820337
"531","NMA01000_2019_ArroyoLuc_012019-09-01",33.0133333333333,21.9466666666667,56,31.3333333333333,104.126984126984,21.4333333333333,4.85817966377842,171.75,8.01321928460342
"532","NML00000_2019_Bottom_0102019-09-01",15.6266666666667,19.48,52,31.3333333333333,78.6935483870968,34.4444444444444,2.28465140478668,195.214285714286,5.66751152073733
"533","NML00000_2019_Bottom_0112019-09-01",0,95.84,23.6666666666667,1.66666666666667,821.444444444444,5.5,149.353535353535,1437.6,261.381818181818
"534","NML00000_2019_Bottom_0122019-09-01",14.1466666666667,34.4533333333333,19.3333333333333,34.3333333333333,133.361111111111,52.3809523809524,2.54598484848485,267.5,5.10681818181818
"535","NML00000_2019_GLoam_1102019-09-01",11.4933333333333,0,4.33333333333333,59.6666666666667,59.3,59.3214285714286,0.999638771824202,143.666666666667,2.42183423640377
"536","NML00000_2019_GLoam_1112019-09-01",13.5066666666667,21.3466666666667,12,41,115.71875,62.8214285714286,1.84202671972712,217.833333333333,3.46750047375403
"537","NML00000_2019_GLoam_1122019-09-01",31.6266666666667,25.6266666666667,31.3333333333333,26,129.025641025641,47.25,2.73070139736806,195.181818181818,4.13083213083213
"538","NML00000_2019_Gravel_0622019-09-01",6.38666666666667,0,16.3333333333333,35.3333333333333,45.8369565217391,10.5333333333333,4.35160979636764,119.75,11.368670886076
"539","NML00000_2019_Gravel_0632019-09-01",13.56,44.0666666666667,8,26,201.04,67.1818181818182,2.99247631935047,308.714285714286,4.59520587666731
"540","NML00000_2019_Gravel_0642019-09-01",7.08,62.8666666666667,4.33333333333333,19.3333333333333,251.826086956522,48.875,5.15245190703881,403.538461538462,8.25654141255164
"541","NML00000_2019_Gravel_0652019-09-01",3.04,0,34,41.6666666666667,36.2727272727273,18.7333333333333,1.93626658039469,114,6.08540925266904
"542","NML00000_2019_Gravel_0662019-09-01",9.30666666666667,52.88,32.3333333333333,23.3333333333333,188.258064516129,31.2857142857143,6.01738105759317,466.4,14.9077625570776
"543","NML00000_2019_Gravel_0672019-09-01",18.6133333333333,10.8666666666667,11.3333333333333,31,75.2881355932203,41.3928571428571,1.8188678141589,170.076923076923,4.10884714939935
"544","NML00000_2019_Gravel_0682019-09-01",17.4533333333333,55.8533333333333,24.3333333333333,21.3333333333333,177.485714285714,45.4642857142857,3.90384917517675,249.909090909091,5.49682210954795
"545","NML00000_2019_GSand_1532019-09-01",24.28,41.1066666666667,31.3333333333333,16.6666666666667,150.25641025641,32.4782608695652,4.62636872275426,222.909090909091,6.86333211634416
"546","NML00000_2019_GSand_1542019-09-01",16.0933333333333,42.0266666666667,29,22.3333333333333,155.34375,54.1304347826087,2.86980421686747,229.421052631579,4.23830057070387
"547","NML00000_2019_GSand_1552019-09-01",8.48,64.5866666666667,10.6666666666667,20,299.052631578947,61.4210526315789,4.86889460154242,365.333333333333,5.94801485289917
"548","NML00000_2019_GSand_1562019-09-01",21.9866666666667,29.12,11.6666666666667,19,107.423076923077,29.1428571428571,3.68608597285068,207,7.10294117647059
"549","NML00000_2019_Hills_2102019-09-01",13.24,0,9.66666666666667,49.3333333333333,54.3188405797101,22.1666666666667,2.45047401111474,124.125,5.59962406015038
"550","NML00000_2019_Hills_2112019-09-01",14.6666666666667,16.56,2.66666666666667,35.6666666666667,94.0212765957447,42.1034482758621,2.23310157352711,174.428571428571,4.14285714285714
"551","NML00000_2019_Hills_2122019-09-01",22.8533333333333,50.1466666666667,6,21.3333333333333,235.208333333333,36.9230769230769,6.37022569444445,273.75,7.4140625
"552","NML00000_2019_Hills_2132019-09-01",16.0933333333333,28.24,20,28.6666666666667,101.607843137255,23.25,4.37022981235505,207.8125,8.93817204301075
"553","NML00000_2019_Hills_2142019-09-01",20.0266666666667,5.72,8,48.3333333333333,72.8421052631579,45.2666666666667,1.60917758313309,145.071428571429,3.2048180096781
"554","NML00000_2019_Hills_2152019-09-01",9.4,0,2,66.3333333333333,58.1944444444444,39.8333333333333,1.46094839609484,141,3.53974895397489
"555","NML00000_2019_Hills_2162019-09-01",13.1066666666667,62.1866666666667,18.3333333333333,17.3333333333333,233.115384615385,72.2307692307692,3.22736954206603,332.176470588235,4.59882227651444
"556","NML00000_2019_Hills_2172019-09-01",21.72,13.5733333333333,18.6666666666667,35,80.1904761904762,25.6206896551724,3.12991091456771,176.466666666667,6.88766262898161
"557","NML00000_2019_IgMtn_2602019-09-01",1.85333333333333,0,1,71.6666666666667,53.4444444444444,65.3,0.818444784754126,139,2.12863705972435
"558","NML00000_2019_IgMtn_2612019-09-01",6.04,2.72,3.33333333333333,72.3333333333333,80.1875,174.033333333333,0.460759433058801,131.4,0.755027772457384
